SYMBOL,CONCHAR,CONTRACT,DATABRON,DATUM,tickid,NUMTRAD,NUMCROS,VOL,OI,ALTCLS,RANGEMIN,TRADMIN,CODEZ,CODEM,CODEMTIJD,ZTIJD,BLOCKVOL,STARTTIJD,EINDTIJD,OIDATUM,VOLDATUM,HIGH,LOW,DAGVOL,HIGHEXTP,LOWEXTP,HIGHEXVP,LOWEXVP,HIGHEXTP20,LOWEXTP20,HIGHEXVP5,LOWEXVP5,OPEN,HOOG,LAAG,SLOT,TRADVOLMIN,LASTTRADE,INDEX,TCLOSE1,TCLOSE2,LASTACTM1,LASTACTM2,TCLOSE,FIRSTTIJD,STARTEIND,LASTM,LASTMTIJD,NOI,NVOL,OOI,OVOL,FEESTDAG,KSHAREOUT,TOPEN1,TOPEN2,TOPEN,BIDASKRANGE,FLINKRANGE,BIGRANGE,HIGHEXVPTIME,LOWEXVPTIME,HIGHEXTPTIME,LOWEXTPTIME,LASTACTM,LASTACTMTIJD,HOOGTIJD,LAAGTIJD,LIM,LIMC,BBID,BASK,KASPRIJS,KASTIJD,TIKBRON,OPM,APPL,ID,OPEN1,OPEN2,CLOSE1,CLOSE2,SETTLE,LIMPRC,conteindtijd,PRESTARTTIJD,fdatum,posthigh,postlow,prehigh,prelow
ES,INDEX,,,-6152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,25.9,25.9,25.9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-02-27,,,,
ES,INDEX,,,-6149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.93,25.93,25.93,25.93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-02,,,,
ES,INDEX,,,-6148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,26,26,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-03,,,,
ES,INDEX,,,-6147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.78,25.78,25.78,25.78,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-04,,,,
ES,INDEX,,,-6146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79,25.79,25.79,25.79,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-05,,,,
ES,INDEX,,,-6145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.84,25.84,25.84,25.84,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-06,,,,
ES,INDEX,,,-6142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.83,25.83,25.83,25.83,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-09,,,,
ES,INDEX,,,-6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.91,25.91,25.91,25.91,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-10,,,,
ES,INDEX,,,-6140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.12,26.12,26.12,26.12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-11,,,,
ES,INDEX,,,-6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.13,26.13,26.13,26.13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-12,,,,
ES,INDEX,,,-6138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.18,26.18,26.18,26.18,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-13,,,,
ES,INDEX,,,-6135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.22,26.22,26.22,26.22,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-16,,,,
ES,INDEX,,,-6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.33,26.33,26.33,26.33,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-17,,,,
ES,INDEX,,,-6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.24,26.24,26.24,26.24,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-18,,,,
ES,INDEX,,,-6132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.22,26.22,26.22,26.22,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-19,,,,
ES,INDEX,,,-6131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.18,26.18,26.18,26.18,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-20,,,,
ES,INDEX,,,-6128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.02,26.02,26.02,26.02,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-23,,,,
ES,INDEX,,,-6127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.17,26.17,26.17,26.17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-24,,,,
ES,INDEX,,,-6126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,26.1,26.1,26.1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-25,,,,
ES,INDEX,,,-6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.95,25.95,25.95,25.95,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-26,,,,
ES,INDEX,,,-6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.99,25.99,25.99,25.99,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-27,,,,
ES,INDEX,,,-6121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.61,25.61,25.61,25.61,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-30,,,,
ES,INDEX,,,-6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.29,25.29,25.29,25.29,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-03-31,,,,
ES,INDEX,,,-6119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,25.25,25.25,25.25,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-01,,,,
ES,INDEX,,,-6118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.23,25.23,25.23,25.23,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-02,,,,
ES,INDEX,,,-6114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.61,24.61,24.61,24.61,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-06,,,,
ES,INDEX,,,-6113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.71,24.71,24.71,24.71,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-07,,,,
ES,INDEX,,,-6112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.93,24.93,24.93,24.93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-08,,,,
ES,INDEX,,,-6111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.88,24.88,24.88,24.88,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-09,,,,
ES,INDEX,,,-6110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.82,24.82,24.82,24.82,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-10,,,,
ES,INDEX,,,-6107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.77,24.77,24.77,24.77,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-13,,,,
ES,INDEX,,,-6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.86,24.86,24.86,24.86,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-14,,,,
ES,INDEX,,,-6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.96,24.96,24.96,24.96,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-15,,,,
ES,INDEX,,,-6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.91,24.91,24.91,24.91,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-16,,,,
ES,INDEX,,,-6103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.62,24.62,24.62,24.62,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-17,,,,
ES,INDEX,,,-6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73,24.73,24.73,24.73,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-20,,,,
ES,INDEX,,,-6099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.67,24.67,24.67,24.67,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-21,,,,
ES,INDEX,,,-6098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.46,24.46,24.46,24.46,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-22,,,,
ES,INDEX,,,-6097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.19,24.19,24.19,24.19,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-23,,,,
ES,INDEX,,,-6096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,24.2,24.2,24.2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-24,,,,
ES,INDEX,,,-6093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.34,24.34,24.34,24.34,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-27,,,,
ES,INDEX,,,-6092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.52,24.52,24.52,24.52,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-28,,,,
ES,INDEX,,,-6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.68,24.68,24.68,24.68,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-29,,,,
ES,INDEX,,,-6090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.62,24.62,24.62,24.62,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-04-30,,,,
ES,INDEX,,,-6089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73,24.73,24.73,24.73,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-01,,,,
ES,INDEX,,,-6086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,25,25,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-04,,,,
ES,INDEX,,,-6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.03,25.03,25.03,25.03,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-05,,,,
ES,INDEX,,,-6084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,25,25,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-06,,,,
ES,INDEX,,,-6083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,24.9,24.9,24.9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-07,,,,
ES,INDEX,,,-6082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,24.9,24.9,24.9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-08,,,,
ES,INDEX,,,-6079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.91,24.91,24.91,24.91,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-11,,,,
ES,INDEX,,,-6078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74,24.74,24.74,24.74,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-12,,,,
ES,INDEX,,,-6077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.71,24.71,24.71,24.71,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-13,,,,
ES,INDEX,,,-6076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.85,24.85,24.85,24.85,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-14,,,,
ES,INDEX,,,-6075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84,24.84,24.84,24.84,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-15,,,,
ES,INDEX,,,-6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,24.75,24.75,24.75,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-18,,,,
ES,INDEX,,,-6071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,24.7,24.7,24.7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-19,,,,
ES,INDEX,,,-6070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.93,24.93,24.93,24.93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-20,,,,
ES,INDEX,,,-6069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.06,25.06,25.06,25.06,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-21,,,,
ES,INDEX,,,-6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.03,25.03,25.03,25.03,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-22,,,,
ES,INDEX,,,-6065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.99,24.99,24.99,24.99,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-25,,,,
ES,INDEX,,,-6064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87,24.87,24.87,24.87,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-26,,,,
ES,INDEX,,,-6063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.64,24.64,24.64,24.64,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-27,,,,
ES,INDEX,,,-6062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.46,24.46,24.46,24.46,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-28,,,,
ES,INDEX,,,-6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54,24.54,24.54,24.54,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-05-29,,,,
ES,INDEX,,,-6058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.15,24.15,24.15,24.15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-01,,,,
ES,INDEX,,,-6057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.22,24.22,24.22,24.22,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-02,,,,
ES,INDEX,,,-6056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.18,24.18,24.18,24.18,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-03,,,,
ES,INDEX,,,-6055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03,24.03,24.03,24.03,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-04,,,,
ES,INDEX,,,-6054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.09,24.09,24.09,24.09,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-05,,,,
ES,INDEX,,,-6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.01,24.01,24.01,24.01,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-08,,,,
ES,INDEX,,,-6050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,23.6,23.6,23.6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-09,,,,
ES,INDEX,,,-6049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.54,23.54,23.54,23.54,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-10,,,,
ES,INDEX,,,-6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,23.75,23.75,23.75,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-11,,,,
ES,INDEX,,,-6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.82,23.82,23.82,23.82,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-12,,,,
ES,INDEX,,,-6044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62,23.62,23.62,23.62,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-15,,,,
ES,INDEX,,,-6043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.55,23.55,23.55,23.55,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-16,,,,
ES,INDEX,,,-6042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.85,23.85,23.85,23.85,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-17,,,,
ES,INDEX,,,-6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.84,23.84,23.84,23.84,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-18,,,,
ES,INDEX,,,-6040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.84,23.84,23.84,23.84,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-19,,,,
ES,INDEX,,,-6037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96,23.96,23.96,23.96,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-22,,,,
ES,INDEX,,,-6036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.12,24.12,24.12,24.12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-23,,,,
ES,INDEX,,,-6035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.09,24.09,24.09,24.09,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-24,,,,
ES,INDEX,,,-6034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.19,24.19,24.19,24.19,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-25,,,,
ES,INDEX,,,-6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.21,24.21,24.21,24.21,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-26,,,,
ES,INDEX,,,-6030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.14,24.14,24.14,24.14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-29,,,,
ES,INDEX,,,-6029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.14,24.14,24.14,24.14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-06-30,,,,
ES,INDEX,,,-6028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24,24.24,24.24,24.24,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-01,,,,
ES,INDEX,,,-6027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.31,24.31,24.31,24.31,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-02,,,,
ES,INDEX,,,-6026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.36,24.36,24.36,24.36,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-03,,,,
ES,INDEX,,,-6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38,24.38,24.38,24.38,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-06,,,,
ES,INDEX,,,-6022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.51,24.51,24.51,24.51,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-07,,,,
ES,INDEX,,,-6021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,24.5,24.5,24.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-08,,,,
ES,INDEX,,,-6020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.43,24.43,24.43,24.43,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-09,,,,
ES,INDEX,,,-6019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.41,24.41,24.41,24.41,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-10,,,,
ES,INDEX,,,-6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.17,24.17,24.17,24.17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-13,,,,
ES,INDEX,,,-6015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.08,24.08,24.08,24.08,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-14,,,,
ES,INDEX,,,-6014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.15,24.15,24.15,24.15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-15,,,,
ES,INDEX,,,-6013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.18,24.18,24.18,24.18,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-16,,,,
ES,INDEX,,,-6012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.35,24.35,24.35,24.35,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-17,,,,
ES,INDEX,,,-6009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.22,24.22,24.22,24.22,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-20,,,,
ES,INDEX,,,-6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16,24.16,24.16,24.16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-21,,,,
ES,INDEX,,,-6007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.19,24.19,24.19,24.19,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-22,,,,
ES,INDEX,,,-6006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.23,24.23,24.23,24.23,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-23,,,,
ES,INDEX,,,-6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.23,24.23,24.23,24.23,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1953-07-24,,,,
